0.0003007734 KSM St Marys Airport, United States
0.0002991102 SPR San Pedro, Belize
0.0002981218 ZQN Queenstown, New Zealand
0.0002980122 TBS Tbilisi, Georgia
0.0002977964 YGW Kuujjuarapik Airport, Canada
0.0002972796 DTM Dortmund, Germany
0.0002966481 NGS Nagasaki, Japan
0.0002963442 TMM Toamasina, Madagascar
0.0002960539 BOC Bocas Del Toro Intl, Panama
0.0002960104 JIJ Jijiga Airport, Ethiopia
0.00029527 SDJ Sendai, Japan
0.0002943244 ANF Cerro Moreno Intl, Chile
0.0002933936 VBY Visby, Sweden
0.0002933722 SCO Aktau, Kazakhstan
0.0002929433 JJN Quanzhou Airport, China
0.0002915945 BFI Boeing Fld King Co Intl, United States
0.0002915126 HRG Hurghada Intl, Egypt
0.0002914508 KIH Kish Island, Iran
0.0002910415 CUZ Teniente Alejandro Velasco Astete Intl, Peru
0.0002907574 KTW Pyrzowice, Poland
0.0002905559 GRR Gerald R Ford Intl, United States
0.0002899221 NSI Yaounde Nsimalen, Cameroon
0.0002887503 SUF Lamezia Terme, Italy
0.0002882932 FIH Ndjili Intl, Congo (Kinshasa)
0.0002880948 BOI Boise Air Terminal, United States
0.0002880806 RIC Richmond Intl, United States
0.0002878809 SWA Wai Sha Airport, China
0.0002878362 YRB Resolute Bay, Canada
0.0002874635 RSH Russian Mission Airport, United States
0.0002863656 YAT Attawapiskat Airport, Canada
0.0002863303 LJU Ljubljana, Slovenia
0.000286127 SIP Simferopol Intl, Ukraine
0.0002858865 TJM Roschino, Russia
0.0002856305 NUS Norsup Airport, Vanuatu
0.0002855198 BIA Poretta, France
0.0002849116 KIV Chisinau Intl, Moldova
0.000284726 ZAH Zahedan Intl, Iran
0.0002844696 MCZ Zumbi Dos Palmares, Brazil
0.0002832007 EXT Exeter, United Kingdom
0.0002831725 WAA Wales Airport, United States
0.0002828104 TUL Tulsa Intl, United States
0.0002827079 MCG McGrath Airport, United States
0.0002807148 FDF Le Lamentin, Martinique
0.0002803943 YTZ City Centre, Canada
0.0002798409 DSN Ordos Ejin Horo, China
0.0002796839 RMQ Ching Chuang Kang, Taiwan
0.0002792842 LIH Lihue, United States
0.0002788139 MRV Mineralnyye Vody, Russia
0.0002786867 BDO Husein Sastranegara, Indonesia
0.0002785163 YWM Williams Harbour Airport, Canada
0.0002782156 MVD Carrasco Intl, Uruguay
0.0002774511 ZAM Zamboanga Intl, Philippines
0.0002765091 JAI Jaipur, India
0.0002763761 FNA Freetown Lungi, Sierra Leone
0.0002762128 JMK Mikonos, Greece
0.0002761333 YPX Puvirnituq Airport, Canada
0.0002756809 SHX Shageluk Airport, United States
0.0002756463 WRO Strachowice, Poland
0.0002753703 KBL Kabul Intl, Afghanistan
0.0002752637 MAG Madang, Papua New Guinea
0.0002752549 ZAD Zadar, Croatia
0.0002743744 LFW Gnassingbe Eyadema Intl, Togo
0.0002743738 TUS Tucson Intl, United States
0.0002742689 ZSJ Sandy Lake Airport, Canada
0.0002737289 SPB Scappoose Industrial Airpark, United States
0.0002737289 GCW Grand Canyon West Airport, United States
0.0002737289 BLD Boulder City Municipal Airport, United States
0.0002737289 SSB Christiansted Harbor Seaplane Base, Virgin Islands
0.0002731844 TER Lajes, Portugal
0.00027278 YYQ Churchill, Canada
0.0002726867 GSP Greenville-Spartanburg International, United States
0.0002720458 BWN Brunei Intl, Brunei
0.0002720113 ILO Iloilo, Philippines
0.0002719423 ROC Greater Rochester Intl, United States
0.0002718481 SRZ Santa Cruz, Bolivia
0.0002718137 BRN Bern Belp, Switzerland
0.0002717445 YEK Arviat, Canada
0.0002709918 TAL Tanana Airport, United States
0.0002708161 CUK Caye Caulker Airport, Belize
0.0002705199 VAR Varna, Bulgaria
0.0002699068 PIR Pierre Regional Airport, United States
0.0002697968 ASU Silvio Pettirossi Intl, Paraguay
0.0002696781 AGA Inezgane, Morocco
0.0002693323 MAB Maraba, Brazil
0.0002689473 PUY Pula, Croatia
0.0002678324 RCE Roche Harbor Seaplane Base, United States
0.0002675179 WDH Windhoek Hosea Kutako International Airport , Namibia
0.000267117 HLT Hamilton Airport, Australia
0.0002670872 MSA Muskrat Dam Airport, Canada
0.0002668772 PMC El Tepual Intl, Chile
0.0002667071 CHS Charleston Afb Intl, United States
0.0002661531 ONT Ontario Intl, United States
0.0002656707 ANV Anvik Airport, United States
0.0002656499 ADE Aden Intl, Yemen
0.0002649946 YLW Kelowna, Canada
0.0002647889 TBZ Tabriz Intl, Iran
0.0002646787 RBY Ruby Airport, United States
0.0002643208 CBB Jorge Wilsterman, Bolivia
0.0002642944 DAY James M Cox Dayton Intl, United States
0.0002641406 YMN Makkovik Airport, Canada
0.0002632869 GOI Goa, India
0.0002632844 CBR Canberra, Australia
0.0002632109 LIR Daniel Oduber Quiros Intl, Costa Rica
0.0002629569 GUR Gurney Airport, Papua New Guinea
0.0002625652 JJU Qaqortoq Heliport, Greenland
0.0002623842 DJE Zarzis, Tunisia
0.0002610856 UIB El Carano, Colombia
0.0002610309 AJU Santa Maria, Brazil
0.0002609875 SNN Shannon, Ireland
0.0002609712 IDR Devi Ahilyabai Holkar, India
0.0002608131 BDJ Syamsudin Noor, Indonesia
0.0002602907 DYU Dushanbe, Tajikistan
0.0002599321 PZO General Manuel Carlos Piar, Venezuela
0.0002572565 USM Samui, Thailand
0.000256359 FAT Fresno Yosemite Intl, United States
0.0002555293 NAQ Qaanaaq Airport, Greenland
0.0002555289 KKH Kongiganak Airport, United States
0.000255475 CUL Culiacan Intl, Mexico
0.0002551325 XBE Bearskin Lake Airport, Canada
0.0002546794 YAX Wapekeka Airport, Canada
0.0002543503 SRG Achmad Yani, Indonesia
0.0002537144 TFF Tefe, Brazil
0.0002523097 TLC Licenciado Adolfo Lopez Mateos Intl, Mexico
0.0002518855 BJL Banjul Intl, Gambia
0.0002518548 YCO Kugluktuk, Canada
0.0002516618 ZKE Kashechewan Airport, Canada
0.0002513248 CZX Changzhou, China
0.0002509786 PAP Toussaint Louverture Intl, Haiti
0.0002505394 LCE Goloson Intl, Honduras
0.0002498467 DSM Des Moines Intl, United States
0.0002496325 RTM Rotterdam, Netherlands
0.0002494029 AQP Rodriguez Ballon, Peru
0.000249165 UDI Ten Cel Av Cesar Bombonato, Brazil
0.0002486697 MMX Sturup, Sweden
0.0002484688 MGF Regional De Maringa Silvio Name Junior, Brazil
0.0002483471 JHB Sultan Ismail, Malaysia
0.0002481301 TYS Mc Ghee Tyson, United States
0.0002474537 YSO Postville Airport, Canada
0.0002473704 CEK Balandino, Russia
0.0002465316 GCI Guernsey, Guernsey
0.0002462432 IQQ Diego Aracena Intl, Chile
0.0002460717 UVE Ouvea, New Caledonia
0.0002460717 TGJ Tiga Airport, New Caledonia
0.0002457894 LIT Adams Fld, United States
0.0002457629 YHR Chevery Airport, Canada
0.0002454473 MNG Maningrida Airport, Australia
0.0002446868 FSC Sud Corse, France
0.0002446324 KWK Kwigillingok Airport, United States
0.0002445597 TGD Podgorica, Montenegro
0.0002442775 ZNZ Zanzibar, Tanzania
0.0002437745 KOE El Tari, Indonesia
0.000243609 HPN Westchester Co, United States
0.000243245 LKE Kenmore Air Harbor Seaplane Base, United States
0.0002430434 BKO Senou, Mali
0.0002428263 CMA Cunnamulla Airport, Australia
0.0002410795 TJA Capitan Oriel Lea Plaza, Bolivia
0.0002408347 BUR Bob Hope, United States
0.0002402433 YYY Mont Joli, Canada
0.000240227 YQR Regina Intl, Canada
0.0002401877 WBB Stebbins Airport, United States
0.0002401513 CLY Saint Catherine, France
0.0002398647 YFX St. Lewis (Fox Harbour) Airport, Canada
0.0002392142 MAR La Chinita Intl, Venezuela
0.000238647 ADZ Gustavo Rojas Pinilla, Colombia
0.0002385992 BDS Casale, Italy
0.000238549 KUS Kulusuk, Greenland
0.0002384117 YHK Gjoa Haven, Canada
0.0002381998 DZA Dzaoudzi Pamandzi, Mayotte
0.0002377388 NHV Nuku Hiva, French Polynesia
0.0002377388 AUQ Hiva Oa-Atuona Airport, French Polynesia
0.0002375442 YPM Pikangikum Airport, Canada
0.0002374983 OMS Omsk, Russia
0.0002374764 KIN Norman Manley Intl, Jamaica
0.0002374485 ADA Adana, Turkey
0.0002374412 LKO Lucknow, India
0.0002372745 MHT Manchester Regional Airport, United States
0.0002363607 DTD Datadawai Airport, Indonesia
0.0002363292 SRE Juana Azurduy De Padilla, Bolivia
0.0002354373 RAS Rasht, Iran
0.000234869 VPE Ondjiva Pereira Airport, Angola
0.0002346479 KWN Quinhagak Airport, United States
0.0002341699 HEH Heho, Burma
0.0002337286 YMM Fort Mcmurray, Canada
0.0002333465 POZ Lawica, Poland
0.0002320913 BBO Berbera, Somalia
0.0002317945 LST Launceston, Australia
0.0002316084 IGU Cataratas Intl, Brazil
0.0002311383 NQN Presidente Peron, Argentina
0.0002311135 ALF Alta, Norway
0.0002306288 YGT Igloolik Airport, Canada
0.000230586 MGZ Myeik, Burma
0.0002304808 KNX Kununurra, Australia
0.0002304577 BTS M R Stefanik, Slovakia
0.0002300091 GST Gustavus Airport, United States
0.000229995 YZG Salluit Airport, Canada
0.0002295578 SLH Sola Airport, Vanuatu
0.0002295578 MTV Mota Lava Airport, Vanuatu
0.0002294466 BOB Bora Bora, French Polynesia
0.0002292524 EFL Kefallinia, Greece
0.0002291604 ELP El Paso Intl, United States
0.00022901 MPA Katima Mulilo Airport, Namibia
0.0002286503 MGA Managua Intl, Nicaragua
0.0002284541 SCW Syktyvkar, Russia
0.000228165 CGA Craig Seaplane Base, United States
0.0002280881 SKK Shaktoolik Airport, United States
0.0002279026 XRY Jerez, Spain
0.0002277686 ELI Elim Airport, United States
0.0002275926 APL Nampula, Mozambique
0.0002275424 CCV Craig Cove Airport, Vanuatu
0.0002274391 PRC Ernest A Love Fld, United States
0.000226991 LRE Longreach Airport, Australia
0.0002268167 YWH Victoria Inner Harbour Airport, Canada
0.0002266604 AKP Anaktuvuk Pass Airport, United States
0.0002263415 WEH Weihai Airport, China
0.0002257483 KWA Bucholz Aaf, Marshall Islands
0.0002256905 LDB Londrina, Brazil
0.0002256594 PNI Pohnpei Intl, Micronesia
0.0002255921 ASP Alice Springs, Australia
0.0002251627 PIK Prestwick, United Kingdom
0.0002250757 SIT Sitka Rocky Gutierrez, United States
0.0002248241 KTS Brevig Mission Airport, United States
0.000224405 SXR Srinagar, India
0.0002241144 VDS Airport, Norway
0.0002239985 BTT Bettles, United States
0.0002238075 FBS Friday Harbor Seaplane Base, United States
0.0002236798 IRA Ngorangora Airport, Solomon Islands
0.0002234156 YWB Kangiqsujuaq - Wakeham Bay Airport, Canada
0.0002228614 HOG Frank Pais Intl, Cuba
0.0002227322 MEB Melbourne Essendon, Australia
0.0002225917 YKG Kangirsuk Airport, Canada
0.0002214112 CYF Chefornak Airport, United States
0.0002213656 LGB Long Beach, United States
0.0002211389 YIK Ivujivik Airport, Canada
0.0002211185 OND Ondangwa Airport, Namibia
0.0002211185 NDU Rundu, Namibia
0.0002200765 YXP Pangnirtung, Canada
0.0002199603 BOH Bournemouth, United Kingdom
0.0002199042 GSE Save, Sweden
0.0002197268 HCR Holy Cross Airport, United States
0.0002194886 YXN Whale Cove Airport, Canada
0.0002190847 VNS Varanasi, India
0.0002185981 MBA Mombasa Moi Intl, Kenya
0.0002185033 YNA Natashquan, Canada
0.0002180769 YIF St Augustin Airport, Canada
0.0002176909 YAY St Anthony, Canada
0.0002174621 KKA Koyuk Alfred Adams Airport, United States
0.0002174574 SUR Summer Beaver Airport, Canada
0.0002174412 SEZ Seychelles Intl, Seychelles
0.0002172275 HYL Hollis Seaplane Base, United States
0.0002171253 YYH Taloyoak, Canada
0.0002166855 TSR Traian Vuia, Romania
0.0002166343 WNN Wunnumin Lake Airport, Canada
0.0002164007 YHI Ulukhaktok Holman, Canada
0.0002163628 CAK Akron Canton Regional Airport, United States
0.0002163238 MDT Harrisburg Intl, United States
0.0002160926 SLA Salta, Argentina
0.0002158377 YMO Moosonee, Canada
0.0002157517 ONG Mornington Island Airport, Australia
0.0002152346 SYR Syracuse Hancock Intl, United States
0.0002150818 VVC Vanguardia, Colombia
0.0002148154 BHD Belfast City, United Kingdom
0.0002147351 MPL Mediterranee, France
0.0002145503 KPN Kipnuk Airport, United States
0.000214269 JCB Joacaba Airport, Brazil
0.0002141318 VTZ Vishakhapatnam, India
0.0002134808 YXE Saskatoon J G Diefenbaker Intl, Canada
0.0002130902 YCS Chesterfield Inlet Airport, Canada
0.0002124318 GRZ Graz, Austria
0.0002122127 RFP Raiatea, French Polynesia
0.0002120462 OBU Kobuk Airport, United States
0.0002113411 EMK Emmonak Airport, United States
0.0002113341 ZGU Gaua Island Airport, Vanuatu
0.000211313 PPS Puerto Princesa, Philippines
0.0002111125 ZRJ Round Lake (Weagamow Lake) Airport, Canada
0.0002110848 FKB Baden Airpark, Germany
0.0002105109 MJV Murcia San Javier, Spain
0.0002104183 LOP Lombok International Airport, Indonesia
0.0002101899 BVI Birdsville Airport, Australia
0.0002092855 PHO Point Hope Airport, United States
0.0002092652 CRK Diosdado Macapagal International, Philippines
0.0002091696 YFA Fort Albany Airport, Canada
0.0002088215 YCU Zhangxiao, China
0.000208518 DYG Dayong Airport, China
0.000208159 YDF Deer Lake, Canada
0.0002081277 ODS Odesa Intl, Ukraine
0.0002078791 CTL Charleville, Australia
0.0002077135 YPH Inukjuak Airport, Canada
0.0002075065 VAO Suavanao Airport, Solomon Islands
0.0002074 GOJ Nizhny Novgorod, Russia
0.0002071589 FMM Allgau, Germany
0.0002068084 PGD Charlotte County-Punta Gorda Airport, United States
0.00020656 YKU Chisasibi Airport, Canada
0.0002064933 GND Point Salines Intl, Grenada
0.0002062483 PFB Lauro Kurtz, Brazil
0.0002061035 PUQ Carlos Ibanez Del Campo Intl, Chile
0.0002060543 JQA Qaarsut Airport, Greenland
0.0002060418 EUG Mahlon Sweet Fld, United States
0.0002058158 YWP Webequie Airport, Canada
0.0002057691 TBT Tabatinga, Brazil
0.0002057205 SXP Sheldon Point Airport, United States
0.000205699 IXE Mangalore, India
0.0002055341 WWT Newtok Airport, United States
0.0002053167 JUV Upernavik Airport, Greenland
0.0002047301 JHG Jinghong, China
0.0002044075 ABL Ambler Airport, United States
0.0002043708 PNP Girua Airport, Papua New Guinea
0.0002039988 MGQ Aden Adde International Airport, Somalia
0.0002037226 CGY Cagayan De Oro, Philippines
0.0002034214 YTS Timmins, Canada
0.000203351 GEG Spokane Intl, United States
0.0002033432 WNR Windorah Airport, Australia
0.0002032332 GBE Sir Seretse Khama Intl, Botswana
0.0002029649 ICT Wichita Mid Continent, United States
0.0002028872 CRD Comodoro Rivadavia, Argentina
0.0002025322 YFO Flin Flon, Canada
0.000201999 SKP Skopje, Macedonia
0.0002017766 YUD Umiujaq Airport, Canada
0.0002017344 NTL Newcastle Airport, Australia
0.0002015654 BAV Baotou Airport, China
0.0002015539 CJC El Loa, Chile
0.0002012854 KIJ Niigata, Japan
0.0002012522 SID Amilcar Cabral Intl, Cape Verde
0.000201161 SHG Shungnak Airport, United States
0.0002011004 ERM Erechim Airport, Brazil
0.0002009025 PHC Port Harcourt Intl, Nigeria
0.0002003465 AUK Alakanuk Airport, United States
0.0002000312 TMR Tamanrasset, Algeria
0.0002000101 XNA NW Arkansas Regional, United States
0.0001999232 PLM Sultan Mahmud Badaruddin Ii, Indonesia
0.0001998666 THE Senador Petronio Portella, Brazil
0.0001998293 LNZ Linz, Austria
0.0001996956 BPS Aeroporto de Porto Seguro, Brazil
0.0001996837 MEH Mehamn, Norway
0.0001996716 TIV Tivat, Montenegro
0.0001995489 XAP Chapeco, Brazil
0.0001993607 DAU Daru Airport, Papua New Guinea
0.0001993319 MSN Dane Co Rgnl Truax Fld, United States
0.0001991146 VER General Heriberto Jara Intl, Mexico
0.00019911 YCY Clyde River, Canada
0.0001990786 YQC Quaqtaq Airport, Canada
0.0001990027 CTG Rafael Nunez, Colombia
0.0001989516 KOC Koumac, New Caledonia
0.0001987615 DRG Deering Airport, United States
0.0001987615 BKC Buckland Airport, United States
0.0001987615 IAN Bob Baker Memorial Airport, United States
0.0001987615 ORV Robert Curtis Memorial Airport, United States
0.0001983764 XKS Kasabonika Airport, Canada
0.0001982767 UAH Ua Huka Airport, French Polynesia
0.0001982767 UAP Ua Pou Airport, French Polynesia
0.000198068 BJM Bujumbura Intl, Burundi
0.0001974789 TWB Toowoomba, Australia
0.0001973336 HIJ Hiroshima, Japan
0.0001967569 RPR Raipur, India
0.000196646 EBL Erbil Intl, Iraq
0.000196637 DMD Doomadgee Airport, Australia
0.0001962535 OGX Ouargla, Algeria
0.0001961893 GLV Golovin Airport, United States
0.0001959177 TOH Torres Airstrip, Vanuatu
0.0001955085 YGV Havre Saint-Pierre Airport, Canada
0.0001954795 RMI Rimini, Italy
0.0001949803 NIM Diori Hamani, Niger
0.0001946111 BEU Bedourie Airport, Australia
0.0001943728 SSG Malabo, Equatorial Guinea
0.0001943647 PNR Pointe Noire, Congo (Brazzaville)
0.0001937217 AKV Akulivik Airport, Canada
0.0001935764 ZBR Chah Bahar, Iran
0.0001934998 TNK Tununak Airport, United States
0.0001934817 DOM Melville Hall, Dominica
0.0001933609 PVK Aktio, Greece
0.0001933607 HNS Haines Airport, United States
0.0001933607 SGY Skagway Airport, United States
0.0001933422 RTB Juan Manuel Galvez Intl, Honduras
0.0001932591 KLO Kalibo, Philippines
0.0001932124 KOT Kotlik Airport, United States
0.0001931135 CKY Conakry, Guinea
0.0001931127 WMO White Mountain Airport, United States
0.0001928442 TNG Ibn Batouta, Morocco
0.0001927822 GOA Genova Sestri, Italy
0.0001923414 GSO Piedmont Triad, United States
0.0001923408 HKN Kimbe Airport, Papua New Guinea
0.0001917035 BEW Beira, Mozambique
0.0001914167 YXS Prince George, Canada
0.0001914064 CCP Carriel Sur Intl, Chile
0.0001913731 HNH Hoonah Airport, United States
0.0001913617 NUP Nunapitchuk Airport, United States
0.0001913388 FEZ Saiss, Morocco
0.0001909705 AAL Aalborg, Denmark
0.0001908386 SVA Savoonga Airport, United States
0.0001908386 GAM Gambell Airport, United States
0.00019067 TET Tete Chingodzi, Mozambique
0.0001900017 VSA C P A Carlos Rovirosa Intl, Mexico
0.0001899429 NSK Alykel, Russia
0.000189884 KQA Akutan Seaplane Base, United States
0.000189884 AKB Atka Airport, United States
0.000189884 IKO Nikolski Air Station, United States
0.0001897095 OOK Toksook Bay Airport, United States
0.0001892612 YMH Mary's Harbour Airport, Canada
0.0001891704 HSL Huslia Airport, United States
0.0001891513 BLA General Jose Antonio Anzoategui Intl, Venezuela
0.0001886494 HBA Hobart, Australia
0.0001886381 SCM Scammon Bay Airport, United States
0.000187975 CUU General R Fierro Villalobos Intl, Mexico
0.0001877497 YBK Baker Lake, Canada
0.0001877012 BZN Gallatin Field, United States
0.0001874227 NLA Ndola, Zambia
0.0001873841 IOS Ilheus, Brazil
0.000187265 JPA Presidente Castro Pinto, Brazil
0.0001865711 INV Inverness, United Kingdom
0.0001864848 YSB Sudbury, Canada
0.0001863467 MKY Mackay, Australia
0.0001862248 SGO St George Airport, Australia
0.000186045 JUB Juba, South Sudan
0.0001858582 OLF LM Clayton Airport, United States
0.000185529 AZD Yazd Shahid Sadooghi, Iran
0.0001853191 ISG Ishigaki, Japan
0.0001850953 CEE Cherepovets Airport, Russia
0.000184985 SGC Surgut, Russia
0.0001849492 XUZ Xuzhou Guanyin Airport, China
0.0001849285 BRC San Carlos De Bariloche, Argentina
0.000184916 BBI Bhubaneshwar, India
0.0001847186 LGK Langkawi Intl, Malaysia
0.0001843327 SFA Thyna, Tunisia
0.0001842683 NDR El Aroui Airport, Morocco
0.0001841749 LZH Bailian Airport, China
0.0001840873 YUX Hall Beach, Canada
0.0001840675 ENE H Hasan Aroeboesman, Indonesia
0.0001838807 LEX Blue Grass, United States
0.0001837041 KSH Shahid Ashrafi Esfahani, Iran
0.0001836797 IGR Cataratas Del Iguazu, Argentina
0.0001836752 YKL Schefferville, Canada
0.0001835075 ECN Ercan International Airport, Cyprus
0.0001833525 LNE Lonorore Airport, Vanuatu
0.000183194 MHH Marsh Harbour, Bahamas
0.0001828507 LXA Lhasa-Gonggar, China
0.0001827159 MYD Malindi Airport, Kenya
0.0001826376 EVE Evenes, Norway
0.0001825898 PKC Yelizovo, Russia
0.0001824049 JAN Jackson Evers Intl, United States
0.0001823396 CDR Chadron Municipal Airport, United States
0.0001818223 YLH Lansdowne House Airport, Canada
0.0001817626 KUN Kaunas Intl, Lithuania
0.0001813521 YTH Thompson, Canada
0.0001811614 ATT Camp Mabry Austin City, United States
0.0001810371 ROB Monrovia Roberts Intl, Liberia
0.0001809652 KOJ Kagoshima, Japan
0.0001809332 YHU St Hubert, Canada
0.0001809207 KMQ Komatsu, Japan
0.0001808928 ACK Nantucket Mem, United States
0.0001808498 ASM Asmara Intl, Eritrea
0.0001807968 WMN Maroantsetra, Madagascar
0.0001800659 PGA Page Municipal Airport, United States
0.0001797832 OVD Asturias, Spain
0.0001795881 YBX Lourdes De Blanc Sablon Airport, Canada
0.0001794408 PEE Bolshoye Savino, Russia
0.0001793366 MKW Rendani, Indonesia
0.0001791707 FRD Friday Harbor Airport, United States
0.0001791707 ESD Orcas Island Airport, United States
0.0001791633 BLI Bellingham Intl, United States
0.0001791201 IXB Bagdogra, India
0.0001789404 EGM Sege Airport, Solomon Islands
0.0001789166 RUR Rurutu, French Polynesia
0.0001789166 TUB Tubuai, French Polynesia
0.00017886 GEL Santo Angelo, Brazil
0.000178752 YHD Dryden Rgnl, Canada
0.0001781503 PDG Minangkabau, Indonesia
